FID,OBJECTID,STREET_NAM,ROADINVENT,FUNCTIONAL,JURISDICTI,Network,InstallDat,ExisFacil,Rec1,Rec2,Road,Divided,CurbtoCurb,KeyBus,LengthMi,BikeInvent,RoadSegmen,Spine,TravelLane,OneWay,WorkplanDa,Agent,Designer,EngStatus,ProjectedI,FiveYearPl,Shape_Leng
412,244,Veterans Of Foreign Wars Parkway,6212200,2,3,1,2013,BL,SUP, ,1,1,0,0,0.216604,0,6212200,1,2,FT,0,Boston Bikes,TDG,0,0,0,348.591147
413,245,Market Street,5313600,5,2,1,2013,BL,BFBL, ,1,1,46,0,0.02396,0,5313600,1,2,FT,0,Developer,TDG,25,2013,1.1,38.560084
414,246,Baker Street,5437400,6,2,1,2014,BL, , ,1,0,32,0,0.040775,0,5437400,0,2,B,2014.1,PWD Highway,TDG,100,2013,1.1,65.621666
415,247,Veterans Of Foreign Wars Parkway,6223500,2,3,1,2013,BL,SUP, ,1,1,0,0,0.126333,0,6223500,1,2,FT,0,Boston Bikes,TDG,0,0,0,203.313679
416,248,Veterans Of Foreign Wars Parkway,6213400,2,3,1,2013,BL,SUP, ,1,1,0,0,0.214709,0,6213400,1,2,FT,0,Boston Bikes,TDG,0,0,0,345.540596
417,249,Baker Street,5129000,6,2,1,2014,BL, , ,1,0,32,0,0.033321,0,5129000,0,2,B,2014.1,PWD Highway,TDG,100,2013,1.1,53.624791
418,250,Veterans Of Foreign Wars Parkway,5855200,2,3,1,2013,BL,SUP, ,1,1,0,0,0.151508,0,5855200,1,2,FT,0,Boston Bikes,TDG,0,0,0,243.828464
419,251,Baker Street,5687900,6,2,1,2014,BL, , ,1,0,32,0,0.082389,0,5687900,0,2,B,2014.1,PWD Highway,TDG,100,2013,1.1,132.592593
420,252,Veterans Of Foreign Wars Parkway,4827700,2,3,1,2013,SLM,SUP, ,1,1,0,0,0.054109,0,4827700,1,2,FT,0,Boston Bikes,TDG,0,0,0,87.080485
421,253,Veterans Of Foreign Wars Parkway,6218600,2,3,1,2013,BL,SUP, ,1,1,0,0,0.050391,0,6218600,1,2,FT,0,Boston Bikes,TDG,0,0,0,81.096077
422,254,Beacon Street,4587500,3,2,1,2009,BL,CT2-1, ,1,0,0,0,0.10576,0,4587500,0,2,B,0,Boston Bikes,TDG,0,0,0,170.204192
423,255,Washington Street,5870100,3,2,1,2010,BL, , ,1,0,0,1,0.011626,0,5870100,0,2,B,0,Boston Bikes,TDG,0,0,0,18.70976
424,256,Chestnut Hill Avenue,4513000,5,2,1,2013,CL, , ,1,0,40,1,0.021747,0,4513000,0,2,B,0,PWD Highway,TDG,0,0,0,34.997881
425,257,Market Street,4492400,5,2,1,2013,BL, , ,1,0,46,0,0.056242,0,4492400,0,2,B,0,Developer,TDG,25,2013,1.1,90.51336
426,258,Enneking Parkway,5113200,5,3,1,2010,BL,SUP,BL,1,0,0,0,0.029842,0,5113200,1,2,B,0,BWSC,TDG,0,0,1.2,48.025528
427,259,Lake Street,5786300,6,2,1,2011,BL, , ,1,0,0,0,0.01233,0,5786300,0,1,FT,0,Boston Bikes,TDG,0,0,0,19.843842
428,260,Lake Street,5786600,6,2,1,2011,BL, , ,1,0,0,0,0.038316,0,5786600,0,1,FT,0,Boston Bikes,TDG,0,0,0,61.663522
429,261,Washington Street,5799000,3,2,1,2010,BL, , ,1,0,0,1,0.042741,0,5799000,0,2,B,0,Boston Bikes,TDG,0,0,0,68.784677
430,262,Lake Street,5786500,6,2,1,2011,BL, , ,1,0,0,0,0.043705,0,5786500,0,1,FT,0,Boston Bikes,TDG,0,0,0,70.33601
431,263,Veterans Of Foreign Wars Parkway,4801700,2,3,1,2013,BL,SUP, ,1,1,0,0,0.258838,0,4801700,1,2,FT,0,Boston Bikes,TDG,0,0,0,416.559842
432,264,Beacon Street,5679000,3,2,1,2009,BFBL,CT2-1, ,1,0,0,0,0.051135,0,5679000,0,2,B,0,Boston Bikes,TDG,0,0,0,82.294208
433,265,Chestnut Hill Avenue,5328600,5,2,1,2010,SLM,BL, ,1,0,0,0,0.111209,0,5328600,0,4,B,0,Boston Bikes,TDG,0,0,1.1,178.973456
434,266,Commonwealth Avenue,6238000,3,2,1,2013,SLM,CT2-1,BL,1,1,0,0,0.080027,0,6238000,0,1,FT,0,Boston Bikes,TDG,0,0,0,128.791301
435,267,Commonwealth Avenue,6223000,3,2,1,2013,SLM,CT2-1,BL,1,1,0,0,0.063255,0,6223000,0,1,FT,0,Boston Bikes,TDG,0,0,0,101.799554
436,268,Chestnut Hill Avenue,5708900,5,2,1,2013,BL, , ,1,0,40,0,0.058564,0,5708900,0,2,B,0,PWD Highway,TDG,0,0,0,94.249399
437,269,Chestnut Hill Avenue,4536000,5,2,1,2013,BL, , ,1,0,40,0,0.02495,0,4536000,0,2,B,0,PWD Highway,TDG,0,0,0,40.153854
438,270,Chestnut Hill Avenue,4535000,5,2,1,2013,BL, , ,1,0,40,0,0.021021,0,4535000,0,2,B,0,PWD Highway,TDG,0,0,0,33.830426
439,271,Winship Street,4521800,5,2,1,2013,BL,BL, ,1,0,48,0,0.0399,0,4521800,0,2,B,0,Boston Bikes,TDG,0,0,0,64.212502
440,801,Murray Circle,5797500,2,3,1,2011,BL,SUP,BFBL,1,0,0,0,0.038544,0,5797500,1,2,FT,0,Boston Bikes,TDG,0,0,1.2,62.030882
441,272,Beech Street,4903100,3,2,1,2013,SLM,BL, ,1,0,42,0,0.03302,0,4903100,0,2,B,0,Boston Bikes,TDG,0,0,0,53.140775
442,273,Centre Street,4880800,5,2,1,2010,BL, , ,1,0,0,0,0.045678,0,4880800,0,2,B,0,Boston Bikes,TDG,0,0,0,73.512485
443,802,Murray Circle,4738400,2,3,1,2011,BL,SUP,BFBL,1,0,0,0,0.01262,0,4738400,1,2,FT,0,Boston Bikes,TDG,0,0,1.2,20.309274
444,803,Centre Street,5199300,5,2,1,2011,SLM,BL, ,1,0,0,0,0.030701,0,5199300,0,2,B,0,Boston Bikes,TDG,0,0,0,49.408967
445,274,Commonwealth Avenue Frontage Road Eb,5109300,0,2,1,2013,SLM,CT1-2, ,1,0,0,0,0.068439,0,5109300,1,1,FT,0,Boston Bikes,TDG,0,0,1.1,110.142157
446,275,Belgrade Avenue,4897500,3,2,1,2009,BL, , ,1,0,0,0,0.069954,0,4897500,1,2,B,0,Boston Bikes,TDG,0,0,0,112.580246
447,276,Centre Street,4850400,5,2,1,2010,BL, , ,1,0,0,0,0.048704,0,4850400,0,2,B,0,Boston Bikes,TDG,0,0,0,78.38149
448,804,Perkins Street,5150400,5,3,1,2008,BL,CT1-1, ,1,1,0,0,0.007577,0,5150400,1,1,FT,0,Unknown,Unknown,0,0,0,12.193848
449,805,Perkins Street,6229000,5,3,1,2008,BL,CT1-1, ,1,1,0,0,0.034,0,6229000,1,1,FT,0,Unknown,Unknown,0,0,0,54.717697
450,277,Veterans Of Foreign Wars Parkway,6221300,2,3,1,2013,BL,SUP, ,1,1,0,0,0.363637,0,6221300,1,2,FT,0,Boston Bikes,TDG,0,0,0,585.217696
451,278,Cambridge Street,4486000,3,2,1,2010,BL, , ,1,0,0,1,0.075967,0,4486000,0,2,B,0,Boston Bikes,TDG,0,0,0,122.257332
452,806,Perkins Street,5150600,5,3,1,2008,BL,CT1-1, ,1,1,0,0,0.021016,0,5150600,1,1,FT,0,Unknown,Unknown,0,0,0,33.822725
453,279,Antwerp St,5936500,0, ,1,2014,BL, , ,1,0,0,0,0.03781,0,5936500,0,0, ,0, , ,0,0,0,62.540559
454,807,Chestnut Street,5333200,5,3,1,2007,BL, , ,1,0,0,0,0.014263,0,5333200,0,2,B,0,Unknown,Unknown,0,0,0,22.954875
455,280,Belgrade Avenue,4893800,3,2,1,2009,BL, , ,1,0,0,0,0.072914,0,4893800,1,2,B,0,Boston Bikes,TDG,0,0,0,117.344003
456,808,American Legion Highway,6232400,5,2,1,2008,SLM,CT1-1,BL,1,1,0,0,0.064708,0,6232400,0,3,FT,0,BPWD,AECOM,0,0,0,104.136858
457,281,Centre Street,6283900,2,3,1,2011,BL,CT1-1, ,1,1,0,0,0.03462,0,6283900,1,2,FT,0,Boston Bikes,TDG,0,0,0,55.715305
458,809,American Legion Highway,6222900,5,2,1,2009,BFBL,CT1-1, ,1,1,0,0,0.084102,0,6222900,0,2,FT,0,Boston Bikes,TDG,0,0,0,135.349658
459,282,Brighton Avenue,5426500,3,2,1,2013,PSL,CT1-1,PSL,1,1,0,1,0.048997,0,5426500,1,2,FT,2014.2,Boston Bikes,TDG,100,0,0,78.852438
460,283,Perkins Street,6276400,5,3,1,2008,BL,CT1-1, ,1,1,0,0,0.057787,0,6276400,1,1,FT,0,Unknown,Unknown,0,0,0,92.998633
461,284,North Harvard Street,5180500,5,2,1,2009,BL, , ,1,0,0,1,0.038939,0,5180500,0,2,B,0,Harvard,Jacobs,0,0,0,62.66657
462,810,South Street,4774800,6,2,1,2009,SLM,CT1-2, ,1,0,0,1,0.041617,0,4774800,0,4,B,0,Boston Bikes,TDG,0,0,1.1,66.976934
463,811,South Huntington Avenue,5127700,5,2,1,2010,BL,CT1-2, ,1,0,0,1,0.123349,0,5127700,0,2,B,0,Boston Bikes,TDG,0,0,0,198.511863
464,285,American Legion Highway,5172400,5,2,1,2008,SLM,CT1-1,BL,1,1,0,0,0.013716,0,5172400,0,2,FT,0,BPWD,AECOM,0,0,0,22.074588
465,286,American Legion Highway,5119500,5,2,1,2008,BL,CT1-1, ,1,1,0,0,0.343927,0,5119500,0,2,FT,0,BPWD,AECOM,0,0,0,553.497325
466,287,Warren Street,4701200,5,2,1,2010,SLM,CT1-2,BL,1,0,0,1,0.035736,0,4701200,1,2,B,0,Boston Bikes,TDG,0,0,1.2,57.511476
467,812,South Street,5167000,5,2,1,2010,SLM,BL, ,1,0,0,1,0.029192,0,5167000,0,2,B,0,Boston Bikes,TDG,0,0,0,46.980377
468,288,Warren Street,5601700,5,2,1,2011,SLM,CTReplace, ,1,1,0,1,0.019574,0,5601700,1,2,FT,0,Boston Bikes,TDG,0,0,0,31.501483
469,289,Walnut Avenue,4642800,6,2,1,2011,CL,BL, ,1,0,0,0,0.045074,0,4642800,0,2,B,0,Boston Bikes,TDG,0,0,0,72.540381
470,813,South Street,4750100,5,2,1,2010,SLM,BL, ,1,0,0,1,0.024338,0,4750100,0,2,B,0,Boston Bikes,TDG,0,0,0,39.167918
471,814,Centre Street,4734100,5,2,1,2010,BL, , ,1,0,0,1,0.026729,0,4734100,0,2,B,0,Boston Bikes,TDG,0,0,0,43.016476
472,290,Brighton Avenue,5246800,3,2,1,2013,PSL,CT1-1,PSL,1,1,0,1,0.03973,0,5246800,1,2,FT,2014.2,Boston Bikes,TDG,100,0,0,63.939598
473,669,Albany Street,5678100,5,2,1,2012,BL, , ,1,0,54,0,0.018304,0,5678100,0,2,B,0,Boston Bikes,TDG,0,0,0,29.458215
474,291,Brighton Avenue,5246600,3,2,1,2010,BL,CT1-1, ,1,1,0,1,0.014509,0,5246600,1,2,FT,0,Boston Bikes,TDG,0,0,0,23.349267
475,815,Centre Street,4697700,5,2,1,2010,BL, , ,1,0,0,1,0.034643,0,4697700,0,2,B,0,Boston Bikes,TDG,0,0,0,55.752204
476,816,Centre Street,4702900,5,2,1,2010,BL, , ,1,0,0,1,0.015614,0,4702900,0,2,B,0,Boston Bikes,TDG,0,0,0,25.127831
477,292,Brighton Avenue,6281500,3,2,1,2010,BL,CT1-1, ,1,1,0,1,0.040624,0,6281500,1,1,FT,0,Boston Bikes,TDG,0,0,0,65.378459
478,670,Washington Street,5133100,3,2,1,2011,BSBL, , ,1,0,0,1,0.065965,0,5133100,0,2,B,0,Unknown,Unknown,0,0,0,106.160012
479,817,Centre Street,4686700,5,2,1,2010,BL, , ,1,0,0,1,0.036469,0,4686700,0,2,B,0,Boston Bikes,TDG,0,0,0,58.691659
480,293,Commonwealth Avenue,5119300,3,2,1,2010,BL,CT1-1, ,1,1,0,1,0.016486,0,5119300,1,2,FT,0,Boston Bikes,TDG,0,0,0,26.53199
481,294,Commonwealth Avenue,6222200,3,2,1,2010,BL,CT1-1, ,1,1,0,1,0.062643,0,6222200,1,3,FT,0,Boston Bikes,TDG,0,0,0,100.814712
482,818,Huntington Avenue,6270800,3,2,1,2013,SLM,SLM, ,1,1,0,1,0.043733,0,6270800,0,3,FT,0,Boston Bikes,TDG,0,0,0,70.381256
483,295,North Harvard Street,5221900,5,2,1,2012,BL, , ,1,0,44,1,0.051132,0,5221900,0,2,B,0,Boston Bikes,TDG,0,0,0,82.288898
484,671,Dorchester Avenue,5198700,3,2,1,2010,SLM, , ,1,0,0,1,0.029308,0,5198700,0,2,B,0,MassDOT,HSH,0,0,0,47.167046
485,819,Commonwealth Avenue,6294400,3,2,1,2010,BL,CT1-1, ,1,1,0,1,0.146111,0,6294400,1,4,FT,0,Boston Bikes,TDG,0,0,0,235.143952
486,296,Western Avenue,5126400,5,2,1,2012,BL, , ,1,0,0,0,0.039409,0,5126400,1,2,B,0,Harvard University,Jacobs,0,0,0,63.422011
487,297,Franklin Street,4443500,0,2,1,2010,SLM,NW, ,1,0,0,0,0.03258,0,4443500,0,2,B,0,Boston Bikes,TDG,0,0,0,52.43323
488,672,Dorchester Avenue,4883000,3,2,1,2011,SLM, , ,1,0,0,1,0.039436,0,4883000,0,2,B,0,MassDOT,HSH,0,0,0,63.466239
489,820,American Legion Highway,5120300,5,2,1,2008,BL,CT1-1, ,1,1,0,0,0.382848,0,5120300,0,2,FT,0,BPWD,AECOM,0,0,0,616.134734
490,298,River Street,5075800,5,2,1,2012,CL, , ,1,0,0,1,0.034885,0,5075800,0,2,B,0,Boston Bikes,TDG,0,0,0,56.141972
491,299,River Street,5073800,5,2,1,2012,SLM, , ,1,0,0,1,0.023153,0,5073800,0,2,B,0,Boston Bikes,TDG,0,0,0,37.260703
492,673,Ashmont Street,5574500,5,2,1,2013,SLM, , ,1,0,28,0,0.012453,0,5574500,0,2,B,0,PWD Highway,TDG,0,0,0,20.040906
493,300,Belgrade Avenue,5832700,3,2,1,2009,BL, , ,1,0,0,0,0.027393,0,5832700,1,1,FT,0,Boston Bikes,TDG,0,0,0,44.085212
494,821,Huntington Avenue,5679400,3,2,1,2013,SLM,PSL,SLM,1,0,0,1,0.070286,0,5679400,0,4,B,0,Boston Bikes,TDG,25,2013,0,113.114006
495,674,Dorchester Avenue,5152500,3,2,1,2011,SLM, , ,1,0,0,1,0.028376,0,5152500,0,2,B,0,MassDOT,HSH,0,0,0,45.666626
496,822,Brookline Avenue,4570000,2,2,1,2013,SLM,BL, ,1,0,60,0,0.041387,0,4570000,0,5,B,0,MASCO,TDG,0,0,0,66.605537
497,823,Brookline Avenue,6297900,2,2,1,2013,CL, , ,1,0,60,1,0.062217,0,6297900,0,5,B,0,MASCO,TDG,0,0,0,100.128658
498,675,Dorchester Avenue,4785200,3,2,1,2011,SLM, , ,1,0,0,0,0.078578,0,4785200,0,2,B,0,MassDOT,HSH,0,0,0,126.458827
499,701,Dorchester Avenue,4633000,3,2,1,2011,BL, , ,1,0,0,0,0.048029,0,4633000,0,2,B,0,MassDOT,HSH,0,0,0,77.295804
500,824,Commonwealth Avenue,5176700,3,2,1,2008,BL,CT1-1, ,1,1,0,1,0.120076,0,5176700,1,2,FT,0,BTD,Copley,0,0,0,193.243703
501,676,D Street,5591300,5,2,1,2013,CL, , ,1,0,33,0,0.007416,0,5591300,0,2,B,0,Boston Bikes,TDG,0,0,0,11.934287
502,702,Dorchester Avenue,5844800,3,2,1,2011,SLM, , ,1,0,0,0,0.028115,0,5844800,0,2,B,0,MassDOT,HSH,0,0,0,45.24645
503,825,Commonwealth Avenue,6233600,3,2,1,2008,BL,CT1-1, ,1,1,0,1,0.081557,0,6233600,1,3,FT,0,BTD,Copley,0,0,0,131.253636
504,826,River Street,5053200,5,2,1,2013,SLM,BL, ,1,0,50,1,0.06595,0,5053200,0,2,B,0,PWD Highway,TDG,0,0,0,106.136101
505,703,Surface Artery,5587500,3,2,1,2011,BL, , ,1,0,0,0,0.070777,0,5587500,0,3,FT,0,Boston Bikes,TDG,0,0,0,113.905173
506,827,River Street,5155800,5,2,1,2013,SLM,BL, ,1,0,50,1,0.024875,0,5155800,0,2,B,0,PWD Highway,TDG,0,0,0,40.033079
507,677,Dorchester Avenue,46178200,3,2,1,2011,BFBL,CT1-1, ,1,1,0,0,0.074143,0,46178200,1,3,FT,0,MassDOT,HSH,0,0,0,119.321434
508,704,High Street,5349500,5,2,1,2011,BL, , ,1,0,33,0,0.059565,0,5349500,0,1,FT,0,Boston Bikes,TDG,0,0,0,95.860111
509,828,River Street,5729900,5,2,1,2013,SLM,BL, ,1,0,50,1,0.011685,0,5729900,0,2,B,0,PWD Highway,TDG,0,0,0,18.804777
510,705,High Street,5490800,3,2,1,2011,BL, , ,1,0,33,0,0.026298,0,5490800,0,1,FT,0,Boston Bikes,TDG,0,0,0,42.323262
511,678,Dorchester Avenue,4536500,3,2,1,2011,SLM,CT1-1, ,1,1,0,0,0.042897,0,4536500,1,3,FT,0,MassDOT,HSH,0,0,0,69.036243
512,829,Morton Street,5688400,2,1,1,2013,BFBL,CT1-1, ,1,1,33,0,0.274308,0,5688400,1,2,FT,0,MassDOT,TDG,0,0,0,441.456549
513,706,Purchase Street,5651800,3,2,1,2011,SLM, , ,1,0,0,0,0.026249,0,5651800,0,3,FT,0,Boston Bikes,TDG,0,0,0,42.243216
514,830,Forsyth Street,5380800,0,2,1,2012,BL,SRd, ,1,0,40,0,0.06449,0,5380800,0,2,B,0,Boston Bikes,TDG,0,0,0,103.786298
515,679,William T Morrissey Boulevard,5425900,0,3,1,0,BL,CT2-1, ,1,0,0,0,0.098236,0,5425900,1,3,B,0, ,Unknown,0,0,1.1,158.096168
516,707,Purchase Street,5482300,3,2,1,2011,BL, , ,1,0,0,0,0.020774,0,5482300,0,3,FT,0,Boston Bikes,TDG,0,0,0,33.432243
517,831,Forsyth Street,5380900,0,2,1,2012,BL,SRd, ,1,0,40,0,0.017276,0,5380900,0,2,B,0,Boston Bikes,TDG,0,0,0,27.803062
518,832,Massachusetts Avenue,5200000,3,2,1,2011,BL, , ,1,0,0,1,0.119247,0,5200000,0,4,B,0,Boston Bikes,TDG,0,0,0,191.910252
519,680,Mount Vernon Street,6305001,6,2,1,2013,CT1-1,CT1-1, ,1,1,30,0,0.227002,0,6305001,0,2,FT,0,Boston Bikes,TDG,25,2013,1.1,365.325716
520,833,Centre Street,4637400,5,2,1,2010,SLM,BL, ,1,0,0,0,0.020798,0,4637400,0,2,B,0,Boston Bikes,TDG,0,0,0,33.471724
521,708,Franklin Street,5492200,5,2,1,2011,SLM, , ,1,0,0,0,0.053135,0,5492200,0,1,FT,0,Boston Bikes,TDG,0,0,0,85.511936
522,834,Centre Street,4637500,5,2,1,2010,SLM,BL, ,1,0,0,0,0.038837,0,4637500,0,2,B,0,Boston Bikes,TDG,0,0,0,62.502174
523,681,Columbia Road,5392500,5,2,1,2010,SLM,CT1-1,BL,1,1,60,1,0.049628,0,5392500,1,2,FT,0,Boston Bikes,TDG,0,0,0,79.868659
524,835,Centre Street,5147300,5,2,1,2011,BL, , ,1,0,0,1,0.094665,0,5147300,0,4,B,0,Boston Bikes,TDG,0,0,0,152.349351
525,709,Milk Street,5834200,5,2,1,2011,BL, , ,1,0,0,0,0.023991,0,5834200,0,2,B,0,Boston Bikes,TDG,0,0,0,38.609396
526,836,Palace Road,5745000,0,2,1,2012,SLM,CFBL, ,1,0,27,0,0.062046,0,5745000,0,1,FT,0,Boston Bikes,TDG,0,0,0,99.854195
527,710,Broad Street,5279400,5,2,1,2013,SLM, , ,1,0,0,0,0.022417,0,5279400,0,2,B,0,Boston Bikes,TDG,0,0,0,36.076653
528,837,Huntington Avenue,6241500,3,2,1,2013,SLM,PSL,SLM,1,1,0,1,0.060074,0,6241500,0,2,FT,0,Boston Bikes,TDG,25,2013,0,96.680633
529,682,Essex Street,5293600,5,2,1,2012,BSBL, , ,1,0,0,0,0.028007,0,5293600,0,2,FT,0,Boston Bikes,TDG,0,0,0,45.073014
530,838,Beacon Street,5190000,3,2,1,2010,SLM,BL, ,1,1,0,0,0.040975,0,5190000,0,2,FT,0,Boston Bikes,TDG,0,0,0,65.942954
531,711,Oliver Street,5391600,0,2,1,2011,CL, , ,1,0,0,0,0.06954,0,5391600,0,2,B,0,Boston Bikes,TDG,0,0,0,111.913463
532,839,Beacon Street,5190100,3,2,1,2010,SLM,BL, ,1,1,0,0,0.042882,0,5190100,0,2,FT,0,Boston Bikes,TDG,0,0,0,69.01216
533,683,Lomasney Way,5582900,3,2,1,2012,SLM, , ,1,0,0,0,0.025914,0,5582900,0,3,B,0,Boston Bikes,TDG,0,0,0,41.705017
534,840,River Street,5868800,5,2,1,2013,SLM,BL, ,1,0,50,1,0.027073,0,5868800,0,2,B,0,PWD Highway,TDG,0,0,0,43.569461
535,684,Warren Street,5779500,5,2,1,2012,BL, , ,1,0,0,0,0.03652,0,5779500,0,1,FT,0,Boston Bikes,TDG,0,0,0,58.77308
536,841,Blue Hill Avenue,6285400,5,2,1,2010,SLM,CT1-2,BL,1,1,0,1,0.022973,0,6285400,1,3,FT,0,PWD Engineering,TDG,0,0,0,36.971076
537,842,Warren Street,4714200,5,2,1,2010,SLM,CT1-2,BL,1,0,0,1,0.021124,0,4714200,1,2,B,0,Boston Bikes,TDG,0,0,1.2,33.995267
538,685,Warren Street,4423700,5,2,1,2012,BL, , ,1,0,0,0,0.027226,0,4423700,0,1,FT,0,Boston Bikes,TDG,0,0,0,43.815948
539,843,Blue Hill Avenue,5175300,2,2,1,2010,SLM,CTReplace, ,1,1,0,1,0.069538,0,5175300,1,2,FT,0,Boston Bikes,TDG,0,0,0,111.911219
540,686,Main Street,5521900,5,2,1,2011,BL, , ,1,0,0,0,0.034754,0,5521900,0,2,B,0,Boston Bikes,TDG,0,0,0,55.932051
541,844,Blue Hill Avenue,6282300,2,2,1,2010,BL,CT1-2, ,1,1,0,1,0.057648,0,6282300,1,3,FT,0,Boston Bikes,TDG,0,0,0,92.776397
542,687,Oliver Street,5451500,0,2,1,2011,SLM, , ,1,0,0,0,0.056502,0,5451500,0,2,FT,0,Boston Bikes,TDG,0,0,0,90.931689
543,845,Blue Hill Avenue,4966300,2,2,1,2010,BL,CTReplace, ,1,1,0,1,0.058047,0,4966300,1,2,FT,0,Boston Bikes,TDG,0,0,0,93.417217
544,846,Morton Street,5690800,2,1,1,2013,BFBL,CT1-1, ,1,1,33,0,0.022649,0,5690800,1,2,FT,0,MassDOT,TDG,0,0,0,36.450628
545,688,Seaport Boulevard,45232300,3,2,1,2012,SLM, , ,1,0,0,0,0.010377,0,45232300,0,2,B,0,Boston Bikes,TDG,0,0,0,16.700387
546,847,American Legion Highway,6236100,5,2,1,2008,SLM,CT1-1, ,1,1,0,0,0.048355,0,6236100,0,2,FT,0,BPWD,AECOM,0,0,0,77.820774
547,689,Saratoga Street,4392100,5,2,1,2012,CL,CT1-2, ,1,0,33.5,0,0.124423,0,4392100,1,2,B,0,Boston Bikes,TDG,0,0,0,200.240102
548,712,Oliver Street,5391500,0,2,1,2011,BL, , ,1,0,0,0,0.055606,0,5391500,0,2,FT,0,Boston Bikes,TDG,0,0,0,89.48978
549,301,Corinth Street,4901600,3,2,1,2009,SLM, , ,1,0,0,0,0.052976,0,4901600,0,2,FT,0,Boston Bikes,TDG,0,0,0,85.257277
550,848,Walnut Avenue,5308200,6,2,1,2011,SLM, , ,1,0,0,0,0.047543,0,5308200,0,2,B,0,Boston Bikes,TDG,0,0,0,76.51256
551,713,Cross Street,45227300,3,2,1,2014,BL, ,BL,1,0,0,0,0.039673,0,45227300,0,2,FT,2014.2,Boston Bikes,TDG,75,2013,0,63.848181
552,690,Ashmont Street,5131300,5,2,1,2013,SLM, , ,1,0,28,0,0.056361,0,5131300,0,2,B,0,Boston Bikes,TDG,0,0,0,90.70518
553,302,Washington Street,5116700,3,2,1,2009,BL, , ,1,0,0,0,0.030008,0,5116700,1,1,FT,0,Boston Bikes,TDG,0,0,0,48.293587
554,849,Walnut Avenue,4710200,6,2,1,2011,SLM, , ,1,0,0,0,0.077146,0,4710200,0,2,B,0,Boston Bikes,TDG,0,0,0,124.154736
555,714,North Washington Street,5793700,3,2,1,2014,BL,CT2-1,CL,1,0,0,1,0.06502,0,5793700,0,4,B,2014.2,Boston Bikes,TDG,75,2013,0,104.639594
556,850,Thornton Street,5832200,0,2,1,2011,SLM,NW, ,1,0,0,0,0.029922,0,5832200,0,1,FT,0,Boston Bikes,TDG,0,0,0,48.155416
557,303,Washington Street,5116600,3,2,1,2009,BL, , ,1,0,0,0,0.016585,0,5116600,0,2,B,0,Boston Bikes,TDG,0,0,0,26.69144
558,691,Ashmont Street,5131400,5,2,1,2013,SLM, , ,1,0,28,0,0.040851,0,5131400,0,2,B,0,Boston Bikes,TDG,0,0,0,65.743627
559,851,Huntington Avenue,6261600,3,2,1,2012,SLM,PSL, ,1,1,0,1,0.057525,0,6261600,0,2,FT,0,Boston Bikes,TDG,0,0,0,92.578061
560,304,Cummins Highway,5311300,3,2,1,2012,BL, , ,1,0,0,0,0.052291,0,5311300,1,2,B,0,PWD Highway,TDG,0,0,0,84.154079
561,715,Salem Street,5243300,0,2,1,2013,SLM, , ,1,0,17,0,0.006993,0,5243300,0,1,FT,0,Boston Bikes,TDG,25,2013,0,11.254024
562,852,Museum Road,5381200,0,2,1,2010,SLM, , ,1,0,0,0,0.12649,0,5381200,0,2,B,0,MassDOT,HSH,0,0,0,203.566577
563,305,Centre Street,6221500,2,3,1,2011,BL,CT1-1, ,1,1,0,0,0.142174,0,6221500,1,2,FT,0,Boston Bikes,TDG,0,0,0,228.80765
564,692,Adams Street,6252000,5,2,1,2013,SLM, , ,1,0,0,0,0.045147,0,6252000,0,2,B,0,Boston Bikes,TDG,0,0,0,72.657988
565,853,Ruggles Street,6305500,5,2,1,2010,SLM,SUP, ,1,0,0,1,0.034551,0,6305500,1,3,B,0,Boston Bikes,TDG,0,0,1.1,55.604721
566,716,Neponset Avenue,4848700,5,2,1,2012,CL, , ,1,0,0,0,0.029116,0,4848700,0,2,B,0,Boston Bikes,TDG,0,0,0,46.857895
567,854,Forsyth Way,5424900,5,2,1,2011,BL, , ,1,1,0,0,0.103249,0,5424900,0,1,FT,0,Unknown,Unknown,0,0,0,166.164138
568,306,Centre Street,6277200,2,3,1,2011,BL,CT1-1, ,1,1,0,0,0.042461,0,6277200,1,2,FT,0,Boston Bikes,TDG,0,0,0,68.33394
569,717,Freeport Street,5488704,3,2,1,2013,SLM, , ,1,0,32,0,0.121635,0,5488704,0,2,B,0,PWD Highway,TDG,25,2013,0,195.753181
570,855,Commonwealth Avenue,6224600,3,2,1,2009,BL,CT1-1, ,1,1,0,1,0.046358,0,6224600,1,2,FT,0,BTD,HSH,0,0,0,74.605633
571,307,Western Avenue,5728700,5,2,1,2010,CTBL, , ,1,0,0,0,0.07331,0,5728700,1,2,B,0,Harvard University,Jacobs,0,0,0,117.981912
572,693,Neponset Avenue,4795400,5,2,1,2012,BL, , ,1,0,0,0,0.039943,0,4795400,0,2,B,0,Boston Bikes,TDG,0,0,0,64.281663
573,856,Blue Hill Avenue,5124200,2,2,1,2010,BL,CTReplace, ,1,1,0,1,0.054251,0,5124200,1,2,FT,0,Boston Bikes,TDG,0,0,0,87.308515
574,718,William T Morrissey Boulevard,5356000,0,3,1,0,BL,CT2-1, ,1,0,0,0,0.038001,0,5356000,1,2,B,0, ,Unknown,0,0,1.1,61.157109
575,308,North Harvard Street,5638500,5,2,1,2009,BL, , ,1,0,0,1,0.032046,0,5638500,0,2,B,0,Harvard,Jacobs,0,0,0,51.573419
